"measurehash","specieshash","measurecode","type_legal","type_administrative","type_contractual","type_recurrent","type_oneoff","rankingcode","location_inside","location_outside","location_both","broad_evaluation_maintain","broad_evaluation_enhance","broad_evaluation_longterm","broad_evaluation_noeffect","broad_evaluation_unknown","broad_evaluation_notevaluated"
"8dcaa94ae34cb24c37f10cc037bd1d07","37c3e674eb3af8d9d83d1552c96afcf6","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"59e466eee3122e4bc6587b48ec9dd84a","6992950b5a3e427268082b28a1ff488d","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"18190f1b724b4e061ce6d332f42cf4cf","6992950b5a3e427268082b28a1ff488d","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"0b0c486f29394bb27f780adb8768edd5","6992950b5a3e427268082b28a1ff488d","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"a8b0274ec927dba678c14b255a695b57","9bccd8d9670a4660e9054b2b51432bdc","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"43d8c4285b5889b00569c5786bc9a663","9bccd8d9670a4660e9054b2b51432bdc","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"2d7d3db60222020e002a6921e2cf747e","9bccd8d9670a4660e9054b2b51432bdc","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"42c7c685c6151d1c71f6afc63de15406","7bfc4986c1354f806bf395246f78c174","4.0",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"0a9a80a3db82a3a3ecec9a22f4304ab5","7bfc4986c1354f806bf395246f78c174","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"163c92ec333da34cb75edadb48b70a3e","7bfc4986c1354f806bf395246f78c174","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"f5514a00f2f92be8a8ded1dad2249bf4","7bfc4986c1354f806bf395246f78c174","6.3",True,False,False,True,False,"M",True,False,False,True,True,True,False,False,False
"75a32fb1d077aed12202b09355f77d78","7bfc4986c1354f806bf395246f78c174","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"0f1220f663b155ee5d35114aec9b10b3","7bfc4986c1354f806bf395246f78c174","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"c4774727a07163bd0dedfe0b6cdfa2df","7961052a5b97eabed211da5c49b81262","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"14a968c4754cd3266da3f214aa14be53","7961052a5b97eabed211da5c49b81262","4.0",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"e8e200b4937ec64186725c67a761ab8f","7961052a5b97eabed211da5c49b81262","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"dfcf8bc275280a0bb3ab1ff7483a10b2","7961052a5b97eabed211da5c49b81262","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"8ae6bb1fc71f6c6769395d977902e118","7961052a5b97eabed211da5c49b81262","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"dfa1e8050e40589f547020e3dcbb81fa","d2c16f7755bd5761088a9c2c444b5c8e","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"a109c326557bd28862db1733dc4c9325","d2c16f7755bd5761088a9c2c444b5c8e","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"fb27cc2d844c56054ad00c3163b84f70","d2c16f7755bd5761088a9c2c444b5c8e","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"b08a77e0a929dd264064d97334ed0d5e","968902324fccb91fa0b9386d6a68646c","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"96a56c8abae23295d8509eb26cf0990d","968902324fccb91fa0b9386d6a68646c","6.3",True,False,False,True,False,"M",False,False,True,False,True,True,False,False,False
"b5c7540a572fcdeb5074a58ac895cb5f","968902324fccb91fa0b9386d6a68646c","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"3ef20a306dff948a30d80dfcc94e5271","5d803ca27a53b92f09df2348025eda31","2.1",False,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"6cfc6b561ab3682599fb7613c048c024","5d803ca27a53b92f09df2348025eda31","3.0",True,True,True,False,True,"M",True,False,False,True,True,True,False,False,False
"b81dfb7248f421fa1f0570dfeb0838c9","5d803ca27a53b92f09df2348025eda31","3.1",False,False,False,True,False,"M",True,False,False,False,True,True,False,False,False
"25009012c71ec922226c7bf8b65b5402","5d803ca27a53b92f09df2348025eda31","3.2",True,False,False,True,False,"M",False,False,True,True,True,True,False,False,False
"b742d04e1ac431e78a78d61640f35b57","5d803ca27a53b92f09df2348025eda31","6.1",True,False,False,False,True,"M",True,False,False,True,True,True,False,False,False
"b7cd8a79885e4647ee013122cd6ed93d","5d803ca27a53b92f09df2348025eda31","6.3",True,False,False,True,False,"M",False,False,True,True,True,True,False,False,False
"a1aabdd7b09567aada6fe19e326942da","5d803ca27a53b92f09df2348025eda31","8.0",False,False,True,False,True,"M",False,False,True,True,False,True,False,False,False
"286c2fe633ef1496a3ad832c98f5837c","5387d2c06ccece68782f8a88240e1e27","4.0",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"2c36e7cec3ccc83d0dfc0835a8eb01cf","5387d2c06ccece68782f8a88240e1e27","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"509a1d1af4dd7022f92595a4ddf80d0b","5387d2c06ccece68782f8a88240e1e27","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"5226241ef0c336d705056918018de8fa","5387d2c06ccece68782f8a88240e1e27","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"cd291ad1dbd421b68d3edf547668eae7","9eb93525203b34363e28faafb45f569f","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"90bdbd96b61210da51b0f57b9ba6b75e","fdcad117ba7442670290ec1533fc4da0","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"6ae8c2e9176e3f17e9c73607cf0f10aa","fdb6e1945ca950c07f2ff6ec3facf918","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"2dc902f5160f94bc04ee710c75b82868","fdb6e1945ca950c07f2ff6ec3facf918","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"517de675cfb5c7ec419b6841c144cfc4","a828ae8e9dee6d251ed37991a5cb4b5c","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"e7c7dd77f2fc97a6daac1d04b0aa912f","a828ae8e9dee6d251ed37991a5cb4b5c","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"cc1be056eb510211c6ee4fd38e8cc6da","bfa3f92060a77e0826ebede88866db17","4.0",False,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"330ca8d4bc78efdf6ba97c838f2a7a7f","bfa3f92060a77e0826ebede88866db17","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"14150c6ab33f7b1ee5f8e4da5dea0793","bfa3f92060a77e0826ebede88866db17","6.3",True,True,False,True,False,"M",False,False,True,True,True,True,False,False,False
"de34b60a377e30a0d69f6ccf2984c367","bfa3f92060a77e0826ebede88866db17","7.1",False,True,True,True,False,"M",True,False,False,False,True,True,False,False,False
"1a91b25d79d57e5f4cebc3f91da1f96c","bfa3f92060a77e0826ebede88866db17","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"efec31359100b653b6991a0c6edf230e","bfa3f92060a77e0826ebede88866db17","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"2196f6402c0339763482a77fa2f77538","c70ec5154779155e319235db7efe4f2b","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"162f2a6823b1c2879954c0dab9fc62c1","c70ec5154779155e319235db7efe4f2b","6.3",True,False,False,True,False,"M",False,False,True,False,True,True,False,False,False
"854afa9faf57d9f1495ab299feef9166","c70ec5154779155e319235db7efe4f2b","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"6ba04352449c8e5e046447361c7adf51","f5bad71d4e8b172ade86236d0e8aed89","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"894d738bbaf11db0bec4afd15ad1f1c4","ae9d5825a3bddf0d8ca410c239deeb8e","4.0",False,False,True,True,False,"M",True,False,False,True,True,True,False,False,False
"aec02e0e763a957ea25740500d799085","ae9d5825a3bddf0d8ca410c239deeb8e","6.3",True,True,False,True,False,"M",False,False,True,True,True,True,False,False,False
"f1bdddcafdbfce9511a3c30acc3a5b4e","ae9d5825a3bddf0d8ca410c239deeb8e","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"ae25492d29b0538242cfcd7e7f901f1d","00e0f5487559357a5ed908547d398272","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"691a93c3f531051d8a0a94dec0b3dc7e","00e0f5487559357a5ed908547d398272","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"1e33fefaa57e13c271b26e0faf1e1485","4d80486a7fd81ae37ce0da029b031d05","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"67bed9c192fdcfacb05d4c11c78eb7a8","4d80486a7fd81ae37ce0da029b031d05","6.0",False,True,False,False,False,"M",True,False,False,True,False,False,False,False,False
"92d567f8821f498fb77361bf741be3d5","4d80486a7fd81ae37ce0da029b031d05","6.3",True,True,True,True,True,"M",False,False,True,False,False,True,False,False,False
"a5c6fdb8f52f1cda0ffcd761e44ecebd","4d80486a7fd81ae37ce0da029b031d05","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"66140faf330dd518684766a5b5c814bf","469925dcbc07ac612a547ac1d0e07fd8","4.0",False,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"859a2a76b7f99632c1995897c26d6a22","469925dcbc07ac612a547ac1d0e07fd8","6.2",False,True,False,False,True,"M",True,False,False,False,True,True,False,False,False
"c03a7a04aea833e291e7b007b291f1cf","469925dcbc07ac612a547ac1d0e07fd8","6.3",True,True,False,True,False,"M",False,False,True,True,True,True,False,False,False
"f14e63a8c39879ced3b4381503e9e8ba","469925dcbc07ac612a547ac1d0e07fd8","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"7264af0c22929b6f3d82222fe9a52316","69457398f0ab7d929158463839ef58e7","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"f0d131520bac68a402ffd16e6e82233b","4c51382b1205b12201caad738e2dfd6b","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"ebaf0261499e6203deeac9f6087136ad","4c51382b1205b12201caad738e2dfd6b","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"32cc6954a9367e03481f03f7c0403750","4c51382b1205b12201caad738e2dfd6b","6.3",True,False,False,True,False,"M",False,False,True,True,True,True,False,False,False
"659c2fb5379fdc25579c621bb0ed822f","4c51382b1205b12201caad738e2dfd6b","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"6da146fe58085f780c314891f020595e","35afd46b16d00d6ba7e53c9157984df5","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"ad144ae8440a93403c5dd6ecbda7bad9","0b9f76300030f7e17b0932cf558e82eb","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"eed0202b6eca53d401a38611987cb2a4","0b9f76300030f7e17b0932cf558e82eb","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"b8dfe64348bf73ae991113448738a9bd","0b9f76300030f7e17b0932cf558e82eb","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"37774ae83ccc04e1f2232765d5d30a43","0b9f76300030f7e17b0932cf558e82eb","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"d65f101a7bc2726527e77590a62d3ebb","d97998b5b114d016b88fb52bc018d198","2.1",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"6590bdf124e3d0718cf912fb7d49f57f","d97998b5b114d016b88fb52bc018d198","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"707e0a1f65317e2db01da31d90304344","d97998b5b114d016b88fb52bc018d198","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"90492c66c129e8bed26b93ca6a785a39","d97998b5b114d016b88fb52bc018d198","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"ea1f84c03e36f79591c8df2bfb8b5d18","d97998b5b114d016b88fb52bc018d198","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"431558f80239c0e60887a4b6496487ae","3891b9e6c8b6150acb04c186f433ac08","2.1",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"a71c2d408f73a2799560f936e66706c9","3891b9e6c8b6150acb04c186f433ac08","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"186856e8639b756a0a221c1c0237cc1d","3891b9e6c8b6150acb04c186f433ac08","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"ddc98506f3ece928fb9181c2e64134f5","3891b9e6c8b6150acb04c186f433ac08","6.0",False,True,False,False,False,"M",True,False,False,True,False,False,False,False,False
"85e45a593fd505a5b72f50ee0375a44e","3891b9e6c8b6150acb04c186f433ac08","6.3",True,True,True,True,True,"M",False,False,True,True,False,True,False,False,False
"6325f5077fad7d54a4d0c7daf4b9069c","3891b9e6c8b6150acb04c186f433ac08","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"9e30112ba864934f3306c5bca1d1cab9","11ea906c71ec9734a60f4b26d4e6cafe","2.1",False,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"d76642ba6a415c6488abbd2d25f6cace","11ea906c71ec9734a60f4b26d4e6cafe","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"77dc952bce0c45cb32d06b4658e4da48","11ea906c71ec9734a60f4b26d4e6cafe","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"69d5007c35c1cccac11137bca5670d2d","11ea906c71ec9734a60f4b26d4e6cafe","6.0",False,False,False,False,True,"M",True,False,False,False,True,False,False,False,False
"ae19678bf5ffa36de9f4742dca057550","11ea906c71ec9734a60f4b26d4e6cafe","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"65fd1495dfa803fa38a0c0ce482ba385","11ea906c71ec9734a60f4b26d4e6cafe","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"2ffca1905708032ebc44b07100f5086d","07f84a8d4391bbae867183dd1ef8d479","2.1",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"2c43c3217ecee558831c697d0a632142","07f84a8d4391bbae867183dd1ef8d479","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"a6e7c0e0372fb9a2b0df15fc74720778","07f84a8d4391bbae867183dd1ef8d479","4.2",True,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"16bf34b02aed12c7dcdf98849d932baf","07f84a8d4391bbae867183dd1ef8d479","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"b964bf5f310cc98465dd341fe7297553","07f84a8d4391bbae867183dd1ef8d479","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"d5f9fc2d9a710486fbf5f46f6881a997","0b9e1b54b1e94a0d5a1d6f98f6444974","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"42f2daa683de69e37069e186a40b9780","0b9e1b54b1e94a0d5a1d6f98f6444974","4.2",True,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"927e944df5c9bec477a57fb9a87c5f3b","0b9e1b54b1e94a0d5a1d6f98f6444974","6.3",True,False,False,True,False,"M",False,False,True,True,True,True,False,False,False
"dd2513c02ad578bbf268fc41e84e62b1","0b9e1b54b1e94a0d5a1d6f98f6444974","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"e06cf3f01a0a80fb037ebc7c3cfdf5f7","2a0fa5d8fbdc4c54e6c36541c4ac55a5","4.0",False,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"c0b94f84c3a7da65489cfd3f29580b25","2a0fa5d8fbdc4c54e6c36541c4ac55a5","4.2",True,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"74017c7f1bcd55a858b6768c7180f45e","2a0fa5d8fbdc4c54e6c36541c4ac55a5","6.3",True,True,False,True,False,"M",False,False,True,True,False,True,False,False,False
"488778bfddde7f6512dcaecee1dd11fd","2a0fa5d8fbdc4c54e6c36541c4ac55a5","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"0093013c7bacd0dd70a02cecf8ab5d16","06b588a1e3c6b37a29e6743dbc2e080e","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"1d7921dc936606d6a35ff7dcd741a785","06b588a1e3c6b37a29e6743dbc2e080e","6.3",True,False,False,True,False,"M",False,False,True,True,True,True,False,False,False
"1118e645b9d79a4c8173c57ea1606d43","a52684ec68fd63c547a900cf52f74026","2.1",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"1571075ccfd8a1ff262fa8c82b2ca842","a52684ec68fd63c547a900cf52f74026","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"ac8a0f5c557a24da0bbfd24ed09eb43e","a52684ec68fd63c547a900cf52f74026","4.2",True,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"df2b8c77f2a12540f142a67c7ddac256","a52684ec68fd63c547a900cf52f74026","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"3b1d3ae9e2cd8928ca11bd52f9cf37e8","a52684ec68fd63c547a900cf52f74026","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"ef19f4b7fa5b977fc4707a4fb9c10a94","81298bf2603536a3ea1f4c47843fb9cb","2.1",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"746dfbc55b42429c0062fd003f4fa38d","81298bf2603536a3ea1f4c47843fb9cb","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"81e08665fbd3571cd6c898fb7e1d46b2","81298bf2603536a3ea1f4c47843fb9cb","4.2",True,True,True,True,False,"M",True,False,False,True,True,True,False,False,False
"347f34a46e113103811fc4c143576fb2","81298bf2603536a3ea1f4c47843fb9cb","6.3",True,False,False,True,False,"M",False,False,True,True,True,True,False,False,False
"fac3e7c6aa3bff2b01b1f047a0f43305","81298bf2603536a3ea1f4c47843fb9cb","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"fe712838341552fefa88a91d51861e52","8612b5bc74d8e5c385ff1762d30cbcae","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"7ef6ad250e42c733a7d22853e10baaca","8612b5bc74d8e5c385ff1762d30cbcae","4.0",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"c4cce4179e8efe77767ae5a9af0c3aeb","8612b5bc74d8e5c385ff1762d30cbcae","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"b114f9dbdf4fb603eb2c8b6735702449","bdc07e3e32e5ea021c86b4865c6fea7f","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"b3bd0c30994225f8058d3a7207f7708a","bdc07e3e32e5ea021c86b4865c6fea7f","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"b45b924d2b33deb7ff8784895a7c69be","bdc07e3e32e5ea021c86b4865c6fea7f","6.1",True,True,False,False,True,"M",True,False,False,True,False,True,False,False,False
"b5e997d2d8d253111400e6f331662486","bdc07e3e32e5ea021c86b4865c6fea7f","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"1280f2b6a1d9a81e44bcaafadca0b7bc","bdc07e3e32e5ea021c86b4865c6fea7f","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"c325146f5a7ffa4c8ed597ba9525094e","0777600ba79b42e900a18229c167d15d","4.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"a9b27a17a8288518105377ad95a0a224","0777600ba79b42e900a18229c167d15d","4.2",True,False,True,True,True,"M",False,False,True,False,True,True,False,False,False
"e0ad4042bb866537c3bef8b677317e63","0777600ba79b42e900a18229c167d15d","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"7e3bc65f4f4bd05e83f6c398870fe835","d595990fb3940980209ea6649fedc9c7","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"29db31d0e723efbc7b6dc91884177f0b","d595990fb3940980209ea6649fedc9c7","4.0",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"4934929a19a86178c1e034eed026136b","d595990fb3940980209ea6649fedc9c7","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"29533310594eaea5cbbb1a0bb0f5a342","493f509f8edbaae65ff18c505824fdbf","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"d4ce047f9dd3ca8251e12803dd4af685","493f509f8edbaae65ff18c505824fdbf","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"2ec87270b85e703e48e540e618e2d0d7","493f509f8edbaae65ff18c505824fdbf","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"3a63cc9605ffaeac69c49818e2b72371","374a544942023587086f8845185e28e8","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"78f930cb9f213f4763f6d11a075c55cb","374a544942023587086f8845185e28e8","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"92022cf642b8e28345706e0ac6a76a99","374a544942023587086f8845185e28e8","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"b903c2be1eceec5979acab5d1b785f25","ee1e6b8ffbc169ee1d24c48bf0e7984a","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"804ad7e28829ccd342928711495ef235","ee1e6b8ffbc169ee1d24c48bf0e7984a","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"e2c191e4f10f378cf7ab4f75af9a827c","ee1e6b8ffbc169ee1d24c48bf0e7984a","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"e0912b61a1332c671709744f46fd407a","5929822f5aa803aa3939a4f9f3f787a2","4.0",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"fe509f4fa2f960548dc5b38e127e475e","5929822f5aa803aa3939a4f9f3f787a2","4.2",True,False,True,True,True,"M",False,False,True,False,True,True,False,False,False
"d371b94767a0f6de647cc01d63571e10","5929822f5aa803aa3939a4f9f3f787a2","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"725b2cc6fa0a4b16a313516ce0df9b68","5929822f5aa803aa3939a4f9f3f787a2","6.3",True,False,False,True,False,"M",True,False,False,True,True,True,False,False,False
"b1fb40a8b6f4a52cc07e93699e4128a7","5929822f5aa803aa3939a4f9f3f787a2","7.1",False,False,False,True,False,"M",False,True,False,False,True,True,False,False,False
"e9cbb441a9bbce1888b6c465a99d6fde","5929822f5aa803aa3939a4f9f3f787a2","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"4c280bbac706ff72255b0e44dbe589a8","5929822f5aa803aa3939a4f9f3f787a2","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"d0cb2c20f93fb144ca1626ae595daf54","58c08b8807c278eb0a9635d90c4d5e2b","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"165d213ff230c7502829c3eb302c2dfa","58c08b8807c278eb0a9635d90c4d5e2b","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"2ccbbbea39d7ae67a0f1f968cfdd7067","58c08b8807c278eb0a9635d90c4d5e2b","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"676e2742e53f17baae772c2b57eba2fe","c2b74d3607f4f0d4d667c6f7b5ef4191","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"0f269e795674b38a91f6c45054d7672d","c2b74d3607f4f0d4d667c6f7b5ef4191","5.0",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"62c84acad7c082d602bab09c5c5a4b72","c2b74d3607f4f0d4d667c6f7b5ef4191","7.3",False,True,False,True,False,"M",True,False,False,True,False,True,False,False,False
"05d52eebef1f75b15db2ab513b6351c5","d8458cff0897c59ab3a8557231cd0691","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"a461b515e39832e5d564fcdbd982cb34","d8458cff0897c59ab3a8557231cd0691","4.2",False,False,True,True,False,"M",False,False,True,False,True,True,False,False,False
"d37a9aa1883dc390fba8f2bee2c37e2c","d8458cff0897c59ab3a8557231cd0691","6.3",True,False,False,True,False,"M",False,False,True,False,True,True,False,False,False
"4a432d7499595a0a3707a431e2d57d1e","d8458cff0897c59ab3a8557231cd0691","7.2",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"eb444f62064e46b37358fe29e0502c29","2ad11b04e42871ffabad36108f074721","3.2",True,False,False,True,False,"M",False,False,True,True,True,True,False,False,False
"54ee1dbebd235d01c2bbecc27e7d6513","2ad11b04e42871ffabad36108f074721","6.3",True,False,False,True,False,"M",False,False,True,False,True,True,False,False,False
"84e72a82502692efec6322ace128d253","2ad11b04e42871ffabad36108f074721","8.0",False,False,True,False,True,"M",False,False,True,True,False,True,False,False,False
"36e66eb6172f26e07ca0fc2797b0f096","9bd972680cddd0d57e835389faef4f63","4.0",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"b947077a257918c59f926a83490aa064","9bd972680cddd0d57e835389faef4f63","4.2",True,False,True,True,False,"M",True,False,False,False,True,True,False,False,False
"cb013ca1f09ad764d287dd1242ba2665","9bd972680cddd0d57e835389faef4f63","6.3",True,False,False,True,False,"M",True,False,False,True,False,True,False,False,False
"0e411541f9f1dbf90f7b47904b1d5f5e","9bd972680cddd0d57e835389faef4f63","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"81d714f9cfb7be6325569c81e9631365","b4f10638192b1d618db5ab364d37b6ce","2.0",False,True,False,True,False,"M",True,False,False,False,True,True,False,False,False
"7c25c82159d6aa11dfa2721451f63f8c","b4f10638192b1d618db5ab364d37b6ce","4.0",True,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"56f0b8334487e4fc620110be2ec7c731","b4f10638192b1d618db5ab364d37b6ce","4.2",False,False,True,True,True,"M",False,False,True,False,True,True,False,False,False
"aeb16a29e45e70618e55f9ff077c6d88","b4f10638192b1d618db5ab364d37b6ce","6.1",True,True,False,False,True,"M",False,False,True,True,False,True,False,False,False
"aff3b0d1251c2fb0c43254fd691a4186","b4f10638192b1d618db5ab364d37b6ce","6.2",False,True,False,False,True,"M",True,False,False,False,True,True,False,False,False
"81bec4ca76e899608e08e3e7d63f7fc9","b4f10638192b1d618db5ab364d37b6ce","6.3",True,True,True,True,True,"M",False,False,True,False,False,True,False,False,False
"bfa2b70b36816558f03394b6f64a388b","b4f10638192b1d618db5ab364d37b6ce","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
"4c2de559a400861ee424f67500da72c9","f8222d1cf707baab127f9912a363fea3","6.3",True,False,False,False,True,"H",False,False,True,False,True,True,False,False,False
"3481c83a5a37546b9f4feb267654c0a9","f8222d1cf707baab127f9912a363fea3","4.0",False,True,True,True,False,"M",True,False,False,True,False,True,False,False,False
"dab6aba057cd24e19b39ec36fc636cbe","f8222d1cf707baab127f9912a363fea3","7.2",False,False,True,False,False,"M",True,False,False,True,False,True,False,False,False
